LEAID,NAME,STNAME,STABBR,SCHLEV,YEAR,CCDNF,TOTALREV,TFEDREV,TSTREV,TLOCREV,TOTALEXP,Z32,Z33
100300,BARBOUR CO SCH DIST,ALABAMA,AL,3,4,1,10939000,2493000,6819000,1627000,10925000,6024000,3801000
100330,BESSEMER CITY SCH DIST,ALABAMA,AL,3,4,1,31236000,5933000,16868000,8435000,33005000,17620000,11005000
100360,BIBB CO SCH DIST,ALABAMA,AL,3,4,1,24608000,4013000,16757000,3838000,24280000,13869000,9494000
100390,BIRMINGHAM CITY SCH DIST,ALABAMA,AL,3,4,1,269722000,42328000,138831000,88563000,264641000,153139000,92725000
100420,BLOUNT CO SCH DIST,ALABAMA,AL,3,4,1,47183000,4818000,32590000,9775000,47591000,26919000,18705000
100450,BREWTON CITY SCH DIST,ALABAMA,AL,3,4,1,9391000,775000,5583000,3033000,9381000,5270000,3895000
100480,BULLOCK CO SCH DIST,ALABAMA,AL,3,4,1,12988000,2671000,8259000,2058000,13700000,8086000,5070000
100510,BUTLER CO SCH DIST,ALABAMA,AL,3,4,1,24869000,5640000,15135000,4094000,23998000,14033000,9545000
100540,CALHOUN CO SCH DIST,ALABAMA,AL,3,4,1,58078000,6531000,38966000,12581000,57807000,33876000,21986000
100600,CHAMBERS CO SCH DIST,ALABAMA,AL,3,4,1,29142000,4106000,17883000,7153000,29174000,15986000,10847000
100630,CHEROKEE CO SCH DIST,ALABAMA,AL,3,4,1,28599000,2918000,18238000,7443000,29029000,16046000,11104000
100660,CHILTON CO SCH DIST,ALABAMA,AL,3,4,1,44068000,5151000,29448000,9469000,47247000,25808000,18534000
100690,CHOCTAW CO SCH DIST,ALABAMA,AL,3,4,1,18049000,3605000,9848000,4596000,31579000,8806000,5575000
100720,CLARKE CO SCH DIST,ALABAMA,AL,3,4,1,24456000,4222000,15179000,5055000,24838000,14120000,9199000
100750,CLAY CO SCH DIST,ALABAMA,AL,3,4,1,15345000,1772000,10595000,2978000,14868000,8452000,5926000
100780,CLEBURNE COUNTY SCHOOL DISTRICT,ALABAMA,AL,3,4,1,16524000,1898000,11758000,2868000,16253000,9795000,6783000
100810,COFFEE CO SCH DIST,ALABAMA,AL,3,4,1,13773000,1769000,8649000,3355000,12493000,7005000,4798000
100840,COLBERT COUNTY SCHOOL DISTRICT,ALABAMA,AL,3,4,1,24646000,2819000,13859000,7968000,24155000,13928000,9280000
100870,CONECUH CO SCH DIST,ALABAMA,AL,3,4,1,14721000,3699000,8540000,2482000,14183000,8195000,5408000
100900,COOSA CO SCH DIST,ALABAMA,AL,3,4,1,12062000,1979000,7849000,2234000,11894000,6492000,4124000
100930,COVINGTON CO SCH DIST,ALABAMA,AL,3,4,1,21238000,2778000,13313000,5147000,20699000,12047000,8385000
100960,CRENSHAW CO SCH DIST,ALABAMA,AL,3,4,1,15751000,2430000,10417000,2904000,15306000,9004000,6317000
100990,CULLMAN CITY SCH DIST,ALABAMA,AL,3,4,1,20436000,2438000,9343000,8655000,19046000,10354000,7504000
101020,CULLMAN CO SCH DIST,ALABAMA,AL,3,4,1,62955000,7068000,41740000,14147000,63569000,35991000,24851000
101050,DALE CO SCH DIST,ALABAMA,AL,3,4,1,17944000,1895000,11237000,4812000,18964000,10449000,7068000
101080,DALEVILLE CTY SCH DIST,ALABAMA,AL,3,4,1,10697000,1984000,7019000,1694000,11653000,6047000,4233000
101110,DALLAS CO SCH DIST,ALABAMA,AL,3,4,1,30107000,5665000,20091000,4351000,29652000,16861000,10888000
101140,DE KALB CO SCH DIST,ALABAMA,AL,3,4,1,54862000,6878000,35070000,12914000,55733000,30895000,22326000
101170,DECATUR CITY SCH DIST,ALABAMA,AL,3,4,1,73152000,7108000,32685000,33359000,68936000,41891000,28748000
101200,DEMOPOLIS CITY SCH DIST,ALABAMA,AL,3,4,1,14715000,1906000,9349000,3460000,14909000,8380000,6092000
101230,DOTHAN CITY SCH DIST,ALABAMA,AL,3,4,1,61957000,9518000,35390000,17049000,60154000,36042000,24545000
101260,ELBA CITY SCH DIST,ALABAMA,AL,3,4,1,7014000,1025000,4291000,1698000,6809000,4083000,2851000
101290,ELMORE CO SCH DIST,ALABAMA,AL,3,4,1,64427000,6650000,43988000,13789000,63340000,34667000,23853000
101320,ENTERPRISE CTY SCH DIST,ALABAMA,AL,3,4,1,36123000,3782000,22281000,10060000,36364000,21093000,14518000
101350,ESCAMBIA CO SCH DIST,ALABAMA,AL,3,4,1,32534000,5236000,20459000,6839000,32893000,19024000,12421000
101380,ETOWAH COUNTY BOARD OF EDUCATION,ALABAMA,AL,3,4,1,55690000,5012000,38050000,12628000,58981000,32302000,22601000
101410,EUFAULA CTY SCH DIST,ALABAMA,AL,3,4,1,19809000,2673000,11492000,5644000,19316000,11311000,7835000
101440,FAIRFIELD CITY SCH DIST,ALABAMA,AL,3,4,1,15137000,2286000,8933000,3918000,16206000,9062000,6132000
101470,FAYETTE CO SCH DIST,ALABAMA,AL,3,4,1,17532000,1849000,11941000,3742000,16901000,10202000,6895000
101530,FLORENCE CITY SCH DIST,ALABAMA,AL,3,4,1,37748000,5076000,16599000,16073000,38356000,20563000,14482000
101560,FORT PAYNE CITY SCH DIST,ALABAMA,AL,3,4,1,18062000,2097000,10690000,5275000,18071000,10087000,7034000
101590,FRANKLIN CO SCH DIST,ALABAMA,AL,3,4,1,22827000,3986000,13945000,4896000,23545000,13137000,8657000
101620,GADSDEN CITY SCH DIST,ALABAMA,AL,3,4,1,42166000,7904000,21807000,12455000,45356000,22973000,15179000
101640,GENEVA CITY SCHOOL DIST,ALABAMA,AL,3,4,1,8822000,1075000,5605000,2142000,8869000,5037000,3744000
101660,GENEVA CO SCH DIST,ALABAMA,AL,3,4,1,16973000,2230000,11419000,3324000,17011000,9698000,6676000
101680,GREENE CO SCH DIST,ALABAMA,AL,3,4,1,14362000,3418000,7805000,3139000,13968000,7219000,4576000
101690,GUNTERSVILLE CITY SCHOOL DIST,ALABAMA,AL,3,4,1,21470000,1018000,7532000,12920000,14521000,7925000,5309000
101710,HALE CO SCH DIST,ALABAMA,AL,3,4,1,22966000,4241000,15035000,3690000,22387000,12797000,9024000
101720,HALEYVILLE CITY SCH DIST,ALABAMA,AL,3,4,1,11766000,1329000,7125000,3312000,10921000,6137000,4653000
101730,HARTSELLE CTY SCH DIST,ALABAMA,AL,3,4,1,22168000,1166000,13186000,7816000,20234000,12702000,8748000
101740,HENRY CO SCH DIST,ALABAMA,AL,3,4,1,19190000,2418000,12810000,3962000,19438000,10499000,7298000
101760,HOMEWOOD CITY SCHOOL DIST,ALABAMA,AL,3,4,1,36429000,1131000,9384000,25914000,49896000,18119000,12675000
101770,HOUSTON CO SCH DIST,ALABAMA,AL,3,4,1,37761000,3970000,23113000,10678000,36724000,20781000,15264000
101800,HUNTSVILLE CITY SCH DIST,ALABAMA,AL,3,4,1,202773000,18173000,81592000,103008000,212688000,105152000,71848000
101830,JACKSON COUNTY SCHOOL DISTRICT,ALABAMA,AL,3,4,1,44018000,4924000,27079000,12015000,45168000,24720000,16403000
101860,JACKSONVILLE CITY SCHOOL DISTRICT,ALABAMA,AL,3,4,1,10143000,824000,6980000,2339000,10840000,5922000,4318000
101890,JASPER CITY SCH DIST,ALABAMA,AL,3,4,1,20153000,1698000,10983000,7472000,18561000,11436000,7741000
101920,JEFFERSON COUNTY BOARD OF EDUCATION,ALABAMA,AL,3,4,1,276081000,21785000,151061000,103235000,271159000,146848000,100331000
101950,LAMAR COUNTY SCHOOL DISTRICT,ALABAMA,AL,3,4,1,19169000,2180000,13527000,3462000,21117000,9861000,6367000
101980,LANETT CTY SCH DIST,ALABAMA,AL,3,4,1,7458000,1255000,4410000,1793000,7646000,4459000,3034000
102010,LAUDERDALE CO SCH DIST,ALABAMA,AL,3,4,1,57876000,4528000,37486000,15862000,57899000,32447000,22877000
102040,LAWRENCE CO SCH DIST,ALABAMA,AL,3,4,1,43104000,5871000,26262000,10971000,42238000,23792000,15896000
102070,LEE CO SCH DIST,ALABAMA,AL,3,4,1,65142000,4805000,38416000,21921000,60537000,35525000,25257000
102100,LIMESTONE CO SCH DIST,ALABAMA,AL,3,4,1,55955000,4165000,33294000,18496000,55664000,30625000,21886000
102130,LINDEN CITY SCHOOL DIST,ALABAMA,AL,3,4,1,4724000,1127000,2854000,743000,5267000,3049000,1836000
102160,LOWNDES CO SCH DIST,ALABAMA,AL,3,4,1,22022000,6527000,11379000,4116000,26016000,11179000,7218000
102190,MACON CO SCH DIST,ALABAMA,AL,3,4,1,27403000,5376000,17122000,4905000,29151000,14868000,10213000
102220,MADISON CO SCH DIST,ALABAMA,AL,3,4,1,114838000,8332000,68585000,37921000,111964000,64751000,44155000
102250,MARENGO CO SCH DIST,ALABAMA,AL,3,4,1,11706000,2226000,7289000,2191000,11555000,6666000,4385000
102310,MARION CO SCH DIST,ALABAMA,AL,3,4,1,24192000,2602000,16466000,5124000,24464000,14335000,10103000
102350,MIDFIELD CITY SCHOOL DIST,ALABAMA,AL,3,4,1,7983000,1172000,4868000,1943000,8158000,4784000,3098000
102370,MOBILE CO SCH DIST,ALABAMA,AL,3,4,1,459717000,68643000,258173000,132901000,474814000,249920000,160934000
102400,MONROE CO SCH DIST,ALABAMA,AL,3,4,1,29571000,4722000,18701000,6148000,29613000,16960000,11810000
102430,MONTGOMERY CO SCH DIST,ALABAMA,AL,3,4,1,237882000,33946000,129372000,74564000,233658000,132116000,84198000
102480,MORGAN CO SCH DIST,ALABAMA,AL,3,4,1,56959000,4607000,28741000,23611000,66376000,33637000,22769000
102490,MOUNTAIN BROOK CITY SCHOOL DISTRICT,ALABAMA,AL,3,4,1,42601000,706000,13782000,28113000,39854000,23396000,16218000
102520,MUSCLE SHOALS SCH DIST,ALABAMA,AL,3,4,1,19145000,965000,10367000,7813000,18453000,10519000,7138000
102550,ONEONTA CITY SCH DIST,ALABAMA,AL,3,4,1,8383000,594000,5269000,2520000,7916000,4660000,3260000
102580,OPELIKA CITY SCHS,ALABAMA,AL,3,4,1,36470000,5058000,17636000,13776000,36584000,19019000,12799000
102610,OPP CITY SCH DIST,ALABAMA,AL,3,4,1,8759000,1125000,5618000,2016000,9677000,5108000,3570000
102635,OXFORD CITY SCH DIST,ALABAMA,AL,3,4,1,24660000,2096000,15799000,6765000,26463000,13254000,9698000
102640,OZARK CITY SCH DIST,ALABAMA,AL,3,4,1,18791000,2645000,11880000,4266000,17854000,10837000,7263000
102650,PELL CITY SCHOOL DIST,ALABAMA,AL,3,4,1,25687000,3053000,16033000,6601000,25508000,14461000,9839000
102670,PERRY CO SCH DIST,ALABAMA,AL,3,4,1,16476000,4464000,9769000,2243000,16783000,9020000,6154000
102700,PHENIX CITY SCH DIST,ALABAMA,AL,3,4,1,37935000,5619000,21311000,11005000,37093000,20267000,13847000
102730,PICKENS CO SCH DIST,ALABAMA,AL,3,4,1,23099000,3678000,15318000,4103000,22714000,13170000,8763000
102760,PIEDMONT CTY SCH DIST,ALABAMA,AL,3,4,1,7089000,1164000,4407000,1518000,7042000,4021000,2792000
102790,PIKE CO SCH DIST,ALABAMA,AL,3,4,1,17369000,3323000,9525000,4521000,19769000,9400000,6008000
102820,RANDOLPH CO SCH DIST,ALABAMA,AL,3,4,1,15464000,1616000,9921000,3927000,15959000,8617000,5783000
102850,ROANOKE CITY SCH DIST,ALABAMA,AL,3,4,1,12628000,1354000,6210000,5064000,13637000,5392000,3673000
102880,RUSSELL CO SCH DIST,ALABAMA,AL,3,4,1,25152000,3527000,16029000,5596000,24803000,14200000,9267000
102910,RUSSELLVILLE CITY SCHOOLS,ALABAMA,AL,3,4,1,17020000,1676000,9972000,5372000,17988000,9096000,6358000
102940,SCOTTSBORO CITY SCH DIST,ALABAMA,AL,3,4,1,22590000,2010000,11676000,8904000,20786000,12123000,7859000
102970,SELMA CITY SCH DIST,ALABAMA,AL,3,4,1,28701000,6355000,16809000,5537000,27712000,15497000,10894000
103000,SHEFFIELD CITY SCH DIST,ALABAMA,AL,3,4,1,10568000,1527000,5451000,3590000,11001000,6421000,4310000
103030,SHELBY CO SCH DIST,ALABAMA,AL,3,4,1,181350000,10912000,85091000,85347000,182662000,96195000,63685000
103062,ST CLAIR CO SCH DIST,ALABAMA,AL,3,4,1,46136000,4773000,28748000,12615000,80850000,25298000,18202000
103090,SUMTER CO SCH DIST,ALABAMA,AL,3,4,1,20938000,4888000,11750000,4300000,19601000,11183000,7403000
103120,SYLACAUGA CTY SCH DIST,ALABAMA,AL,3,4,1,17431000,2150000,9909000,5372000,19952000,9817000,6925000
103150,TALLADEGA CITY SCH DIST,ALABAMA,AL,3,4,1,20428000,2768000,12590000,5070000,19510000,11364000,7788000
103180,TALLADEGA CO SCH DIST,ALABAMA,AL,3,4,1,55663000,7071000,32411000,16181000,67280000,30838000,18767000
103210,TALLAPOOSA CO SCH DIST,ALABAMA,AL,3,4,1,23529000,3208000,13933000,6388000,23121000,13386000,9404000
103240,TALLASSEE CTY SCH DIST,ALABAMA,AL,3,4,1,11450000,1148000,7644000,2658000,11713000,6362000,4736000
103270,TARRANT CITY SCH DIST,ALABAMA,AL,3,4,1,10405000,1400000,5540000,3465000,9949000,5930000,4101000
103300,THOMASVILLE CTY SCH DIST,ALABAMA,AL,3,4,1,10695000,1155000,7086000,2454000,10537000,6392000,4566000
103330,TROY CITY SCH DIST,ALABAMA,AL,3,4,1,16577000,2035000,9397000,5145000,15539000,9070000,6400000
103360,TUSCALOOSA CITY SCH DIST,ALABAMA,AL,3,4,1,86239000,11154000,37225000,37860000,78244000,42240000,28724000
103390,TUSCALOOSA CO SCH DIST,ALABAMA,AL,3,4,1,113579000,9868000,66989000,36722000,102562000,58452000,40334000
103420,TUSCUMBIA CITY SCH DIST,ALABAMA,AL,3,4,1,10543000,976000,5830000,3737000,11521000,5927000,3926000
103430,VESTAVIA HILLS CTY SCH DIST,ALABAMA,AL,3,4,1,47839000,996000,18402000,28441000,47842000,24148000,17602000
103450,WALKER CO SCH DIST,ALABAMA,AL,3,4,1,64302000,8514000,37848000,17940000,66581000,34699000,22905000
103480,WASHINGTON CO SCH DIST,ALABAMA,AL,3,4,1,23557000,3346000,13629000,6582000,23720000,13518000,9392000
103510,WILCOX CO SCH DIST,ALABAMA,AL,3,4,1,18380000,4215000,10661000,3504000,24279000,10542000,6636000
103540,WINFIELD CTY SCH DIST,ALABAMA,AL,3,4,1,9771000,1339000,5843000,2589000,9719000,4969000,3287000
103580,WINSTON CO SCH DIST,ALABAMA,AL,3,4,1,20838000,2257000,13036000,5545000,19964000,11360000,7269000
200001,LOWER KUSKOKWIM REGIONAL EDUCATIONAL,ALASKA,AK,3,4,1,68959000,25110000,41840000,2009000,67890000,36192000,23282000
200003,LOWER YUKON REGIONAL EDUCATIONAL ATT,ALASKA,AK,3,4,1,45659000,16090000,28382000,1187000,45972000,15427000,10359000
200004,YUPIIT SCHOOLS,ALASKA,AK,3,4,1,25624000,5714000,19577000,333000,26323000,4861000,3466000
200005,KASHUNAMIUT SCHOOL DISTRICT,ALASKA,AK,3,4,1,7816000,3204000,4247000,365000,7704000,3062000,2185000
200007,ALEUTIANS EAST BOROUGH SCHOOL DISTRI,ALASKA,AK,3,4,1,6317000,1676000,3345000,1296000,7312000,2998000,2063000
200010,ALEUTIAN REGION SCHOOL DISTRICT,ALASKA,AK,3,4,1,1410000,313000,979000,118000,1375000,627000,351000
200020,BERING STRAIT REGIONAL EDUCATIONAL A,ALASKA,AK,3,4,1,46467000,18792000,26010000,1665000,48468000,19139000,13755000
200030,BRISTOL BAY BOROUGH SCHOOL DISTRICT,ALASKA,AK,3,4,1,3541000,922000,1286000,1333000,3625000,1635000,1108000
200050,ALASKA GATEWAY REGIONAL EDUCATIONAL,ALASKA,AK,3,4,1,8832000,2406000,6170000,256000,8844000,3890000,2803000
200060,CORDOVA CITY SCHOOL DISTRICT,ALASKA,AK,3,4,1,4948000,461000,2963000,1524000,4927000,2798000,2049000
200070,COPPER RIVER REGIONAL EDUCATIONAL AT,ALASKA,AK,3,4,1,8191000,1335000,6402000,454000,7715000,3760000,2446000
200090,CRAIG CITY SCHOOL DISTRICT,ALASKA,AK,3,4,1,7913000,2084000,4607000,1222000,7511000,3573000,1941000
200100,DELTA-GREELY REGIONAL EDUCATIONAL AT,ALASKA,AK,3,4,1,12222000,4279000,7454000,489000,12848000,4669000,3375000
200120,DILLINGHAM CITY SCHOOL DISTRICT,ALASKA,AK,3,4,1,7757000,1796000,4451000,1510000,7184000,3698000,2504000
200130,GALENA CITY SCHOOL DISTRICT,ALASKA,AK,3,4,1,23266000,4118000,16661000,2487000,22377000,8008000,4046000
200150,KETCHIKAN-GATEWAY BOROUGH SCHOOL DIS,ALASKA,AK,3,4,1,22062000,2392000,11829000,7841000,22633000,12824000,9250000
200180,ANCHORAGE SCHOOL DISTRICT,ALASKA,AK,3,4,1,430337000,58649000,233437000,138251000,559627000,265398000,174170000
200210,JUNEAU BOROUGH SCHOOL DISTRICT,ALASKA,AK,3,4,1,50825000,4153000,24601000,22071000,64824000,30425000,20135000
200240,SITKA BOROUGH SCHOOLS,ALASKA,AK,3,4,1,15316000,2425000,7182000,5709000,16142000,9078000,6535000
200270,HAINES BOROUGH SCHOOL DISTRICT,ALASKA,AK,3,4,1,4072000,414000,1828000,1830000,3863000,1976000,1351000
200300,HOONAH CITY SCHOOL DISTRICT,ALASKA,AK,3,4,1,4489000,1993000,1999000,497000,4469000,2064000,1488000
200330,HYDABURG CITY SCHOOL DISTRICT,ALASKA,AK,3,4,1,1757000,799000,828000,130000,1724000,860000,609000
200360,KAKE CITY SCHOOL DISTRICT,ALASKA,AK,3,4,1,3301000,1373000,1568000,360000,3617000,1188000,802000
200390,KENAI PENINSULA BOROUGH SCHOOL DISTR,ALASKA,AK,3,4,1,91423000,7985000,47424000,36014000,91577000,50326000,35049000
200450,KLAWOCK CITY SCHOOL DISTRICT,ALASKA,AK,3,4,1,2946000,1029000,1535000,382000,2812000,1433000,976000
200480,KODIAK ISLAND BOROUGH SCHOOL DISTRIC,ALASKA,AK,3,4,1,31361000,5590000,16643000,9128000,31052000,17474000,12032000
200485,LAKE AND PENINSULA BOROUGH SCHOOLS,ALASKA,AK,3,4,1,11123000,3558000,6144000,1421000,11586000,5182000,2649000
200510,MATANUSKA SUSITNA BOROUGH SCHOOL DIS,ALASKA,AK,3,4,1,133170000,13822000,83063000,36285000,140891000,78646000,49276000
200520,IDITAROD REGIONAL EDUCATIONAL ATTEND,ALASKA,AK,3,4,1,6795000,1777000,4602000,416000,6355000,3161000,1861000
200525,ANNETTE ISLAND REGIONAL EDUCATIONAL,ALASKA,AK,3,4,1,5906000,4462000,1318000,126000,5622000,2690000,1825000
200540,NENANA CITY SCHOOL DISTRICT,ALASKA,AK,3,4,1,8002000,2866000,5017000,119000,7186000,2975000,928000
200570,NOME CITY SCHOOL DISTRICT,ALASKA,AK,3,4,1,8649000,1280000,5465000,1904000,9216000,4929000,2891000
200600,FAIRBANKS N STAR BOROUGH SCHOOL DIST,ALASKA,AK,3,4,1,144325000,27595000,76711000,40019000,150652000,85445000,56889000
200610,NORTH SLOPE BOROUGH SCHOOLS,ALASKA,AK,3,4,1,50235000,13599000,9923000,26713000,51312000,28297000,15691000
200625,NORTHWEST ARCTIC BOROUGH SCHOOLS,ALASKA,AK,3,4,1,50985000,12612000,21120000,17253000,58271000,21367000,12552000
200630,PELICAN CITY SCHOOL DISTRICT,ALASKA,AK,3,4,1,525000,63000,400000,62000,589000,296000,178000
200660,PETERSBURG CITY SCHOOL DISTRICT,ALASKA,AK,3,4,1,6275000,564000,3758000,1953000,6036000,3468000,2488000
200670,PRIBILOF ISLANDS REGIONAL EDUCATIONA,ALASKA,AK,3,4,1,5299000,1312000,3787000,200000,5478000,1313000,750000
200680,ST MARYS SCHOOL DISTRICT,ALASKA,AK,3,4,1,2393000,453000,1789000,151000,2273000,1179000,809000
200690,SKAGWAY CITY SCHOOL DISTRICT,ALASKA,AK,3,4,1,2178000,166000,781000,1231000,2082000,1174000,751000
200700,SOUTHEAST ISLANDS REGIONAL EDUCATION,ALASKA,AK,3,4,1,5454000,1658000,3722000,74000,6093000,2316000,1594000
200710,SOUTHWEST REGION SCHOOLS,ALASKA,AK,3,4,1,22632000,7280000,14393000,959000,23001000,7520000,4063000
200715,TANANA CITY SCHOOL DISTRICT,ALASKA,AK,3,4,1,1335000,280000,918000,137000,1398000,553000,353000
200720,UNALASKA CITY SCHOOL DISTRICT,ALASKA,AK,3,4,1,5915000,305000,2437000,3173000,6350000,2958000,1870000
200730,CHATHAM REGIONAL EDUCATIONAL ATTENDA,ALASKA,AK,3,4,1,4707000,1153000,3520000,34000,5109000,1661000,1255000
200760,KUSPUK REGIONAL EDUCATIONAL ATTENDAN,ALASKA,AK,3,4,1,9720000,4448000,4934000,338000,9341000,4637000,2774000
200770,DENALI BOROUGH SCHOOL DISTRICT,ALASKA,AK,3,4,1,10214000,1022000,7618000,1574000,11769000,2716000,1743000
200775,YUKON FLATS REGIONAL EDUCATIONAL ATT,ALASKA,AK,3,4,1,9912000,2681000,6423000,808000,8832000,3227000,2051000
200780,VALDEZ CITY SCHOOL DISTRICT,ALASKA,AK,3,4,1,10517000,540000,4426000,5551000,10539000,6323000,4067000
200800,CHUGACH REGIONAL EDUCATIONAL ATTENDA,ALASKA,AK,3,4,1,4519000,2400000,2004000,115000,4916000,1666000,1346000
200810,WRANGELL CITY SCHOOL DISTRICT,ALASKA,AK,3,4,1,4433000,1150000,2336000,947000,4504000,2499000,1915000
200840,YAKUTAT SCHOOL DISTRICT,ALASKA,AK,3,4,1,2002000,279000,1117000,606000,2269000,1131000,751000
200862,YUKON-KOYUKUK REGIONAL EDUCATIONAL A,ALASKA,AK,3,4,1,13121000,4020000,8836000,265000,13165000,5037000,3050000
400001,CAVE CREEK UNIFIED SCHOOL DIST #93,ARIZONA,AZ,3,4,1,52215000,1481000,8049000,42685000,37356000,19709000,12482000
400003,CHINO VALLEY UNIFIED SCH DIST 51,ARIZONA,AZ,3,4,1,16441000,2159000,7728000,6554000,15320000,8930000,5852000
400004,CLARKSDALE-JEROME ELEM DISTRICT NO 3,ARIZONA,AZ,1,4,1,2431000,342000,1257000,832000,2362000,1519000,1019000
400005,SALOME SCHOO DISTRICT 30,ARIZONA,AZ,1,4,1,1441000,171000,371000,899000,1363000,801000,420000
400016,COCHISE PRIVATE INDUSTRY COUNCIL,ARIZONA,AZ,3,4,1,4004000,642000,3275000,87000,3087000,1717000,932000
400018,"PINE FOREST EDUCATION ASSOCIATION, I",ARIZONA,AZ,1,4,1,1312000,73000,1124000,115000,1140000,660000,511000
400019,FLAGSTAFF ARTS AND LEADERSHIP ACADEM,ARIZONA,AZ,2,4,1,1134000,93000,1021000,20000,943000,543000,412000
400020,MONTESSORI CHARTER SCHOOL OF FLAGSTA,ARIZONA,AZ,1,4,1,1448000,18000,1385000,45000,1317000,749000,749000
400021,COLORADO CITY UNIFIED SCH DISTRICT 1,ARIZONA,AZ,3,4,1,4573000,1289000,2358000,926000,5176000,2480000,1402000
400022,VERNON ELEM SCHOOL DIST 9,ARIZONA,AZ,1,4,1,1526000,59000,887000,580000,1509000,530000,271000
400023,PINON SCHOOL UNIF SCH DIST 4,ARIZONA,AZ,3,4,1,18631000,9600000,7582000,1449000,23383000,9305000,5577000
400026,HEBER OVERGAARD SCHOOL DISTRICT,ARIZONA,AZ,3,4,1,5153000,580000,1684000,2889000,4528000,2512000,1519000
400027,"LAKE POWELL ACADEMY, INC.",ARIZONA,AZ,1,4,1,858000,166000,682000,10000,793000,339000,233000
400028,TRIUMPHANT LEARNING CENTER,ARIZONA,AZ,1,4,1,539000,29000,504000,6000,480000,285000,202000
400031,VENTANA ACADEMIC CHARTER SCHOOL,ARIZONA,AZ,1,4,1,454000,15000,385000,54000,511000,294000,186000
400033,MESA ARTS ACADEMY,ARIZONA,AZ,1,4,1,1194000,139000,977000,78000,1047000,559000,431000
400034,"VALLEY ACADEMY, INC.",ARIZONA,AZ,1,4,1,3469000,118000,3124000,227000,2510000,1586000,1159000
400036,FOOTHILLS ACADEMY,ARIZONA,AZ,3,4,1,1790000,0,1623000,167000,1399000,924000,670000
400037,"TWENTY FIRST CENTURY CHARTER SCHOOL,",ARIZONA,AZ,1,4,1,781000,37000,726000,18000,649000,439000,312000
400038,CASY COUNTRY DAY SCHOOL,ARIZONA,AZ,1,4,1,970000,14000,898000,58000,834000,458000,349000
400039,"DRAGONFLEYE SCIENCE, INC.",ARIZONA,AZ,3,4,1,942000,211000,714000,17000,721000,349000,210000
400040,"EDU-PRIZE, INC.",ARIZONA,AZ,1,4,1,5557000,114000,5303000,140000,4523000,2765000,2260000
400041,GATEWAY COMMUNITY HIGH SCHOOL,ARIZONA,AZ,2,4,1,1202000,73000,1129000,0,959000,625000,399000
400043,NEW SCHOOL FOR THE ARTS,ARIZONA,AZ,2,4,1,2240000,96000,1785000,359000,1715000,1083000,765000
400045,INTERNATIONAL STUDIES ACADEMY,ARIZONA,AZ,2,4,1,633000,9000,564000,60000,580000,314000,190000
400047,SALT RIVER PIMA-MARICOPA  COMMUNITY,ARIZONA,AZ,2,4,1,4235000,990000,1308000,1937000,2472000,1623000,847000
400048,KACHINA COUNTRY DAY SCHOOL,ARIZONA,AZ,3,4,1,1011000,0,996000,15000,1181000,623000,448000
400049,GAN YELADEEM:  THE LOOKING GLASS SCH,ARIZONA,AZ,1,4,1,1098000,0,1082000,16000,1006000,472000,444000
400050,ARIZONA MONTESSORI CHARTER SCHOOLS,ARIZONA,AZ,1,4,1,1408000,67000,1278000,63000,1347000,680000,501000
